HOP;KHOP;Campbell Army Airfield;36.6722222222, -87.4925
;;Camdenton Memorial Airport;37.9739, -92.6911
;;Chizhou Jiuhuashan Airport;30.74027778, 117.68666667
INJ;KINJ;Hillsboro Municipal Airport (Texas);32.0836, -97.0972
;;Gardner Airport (Indiana);39.7464, -85.9322
WJF;KWJF;General William J. Fox Airfield;34.7411111111, -118.218611111
;RPVH;Hilongos Airport;10.3766666667, 124.761111111
;;Glide Aero Airport;43.2641666667, -123.110277778
GBB;;Gara Djebilet Airport;26.8835, -7.16478
;;Hinckley Airport;41.7708333333, -88.7033333333
;;Gillette Field Airport;44.7195666667, -122.699530556
HLC;KHLC;Hill City Municipal Airport;39.3802777778, -99.8313888889
FTK;KFTK;Godman Army Airfield;37.9069444444, -85.9722222222
;SVFM;Generalissimo Francisco de Miranda Air Base;10.485, -66.8436111111
;;Gardner Airport (Florida);27.3444, -81.7922
TLU;SKTL;Golfo de Morrosquillo Airport;9.51166667, -75.58638889
;VIDX;Hindon Air Force Station;28.707703, 77.358911
;;Gansner Field;39.9438888889, -120.945277778
JYM;KJYM;Hillsdale Municipal Airport;41.9213888889, -84.5858333333
;;Glasgow Industrial Airport;48.4211111111, -106.527777778
PIA;KPIA;General Wayne A. Downing Peoria International Airport;40.6641666667, -89.6933333333
;;Clare Municipal Airport;43.8344444444, -84.7402777778
YGO;CYGO;Gods Lake Narrows Airport;54.5588888889, -94.4913888889
;MMCH;Chilpancingo National Airport;17.57388889, -99.51444444
;;Canadian Bushplane Heritage Centre;46.5047, -84.3244
;;Heston Aerodrome;51.4875, -0.383333333333
GGE;KGGE;Georgetown County Airport;33.3113888889, -79.3202777778
FTY;KFTY;Fulton County Airport (Georgia);33.7792, -84.5214
CGM;RPMH;Camiguin Airport;9.25361111111, 124.706944444
GDE;HAGO;Gode Airport;5.935278, 43.578611
;;Hespero Airport;52.3, -114.464
FBS;;Friday Harbor Seaplane Base;48.5372, -123.01
;;High River Airport;50.5333, -113.833
;;Camden East Aerodrome;44.3258, -76.7925
;;Hinton/Entrance Airport;53.3814, -117.701
;;Canton–Plymouth Mettetal Airport;42.3481, -83.4564
ICI;NFCI;Cicia Airport;-17.7430555556, -179.341944444
;;Garrett County Airport;39.5803, -79.3394
;;Garrison Municipal Airport;47.6558333333, -101.437222222
CHP;;Circle Hot Springs Airport;65.4855555556, -144.610833333
;;Gardner Airport (Missouri);37.1186, -93.205
;;Cando Municipal Airport;48.3633611111, -99.2363888889
RZR;OINR;Ramsar Airport;36.9099083333, 50.6795888889
AIV;KAIV;George Downer Airport;33.1064, -88.1978
HEI;KHEI;Hettinger Municipal Airport;46.015, -102.656
;;Gbangbatok Airport;7.767, -12.383
HLW;FAHL;Hluhluwe Airport;-28.00833333, 32.275
SSB;;Christiansted Harbor Seaplane Base;17.7472222222, -64.705
;;Capitol Airport;43.0875, -88.1777777778
;;Cana Airport;7.167, 2.067
;;Hoffpauir Airport;29.8057833333, -95.7530027778
;;Hesperia Airport;, 
;;Hidden Lake Airport;28.2825, -82.6455555556
;;Hi Country No. 2 Airport;44.4351583333, -118.662447222
;RJOF;Hōfu Air Field;34.0344444444, 131.549166667
AQY;;Girdwood Airport;60.9661, -149.126
GDW;KGDW;Gladwin Zettel Memorial Airport;43.9705555556, -84.475
VER;MMVR;General Heriberto Jara International Airport;19.1458333333, -96.1872222222
;;Goldfield Airport;37.7225, -117.236388889
;;Christina Lake Aerodrome;55.6283, -110.75
ZGU;NVSQ;Gaua Airport;-14.2180555556, 167.587222222
CMU;AYCH;Chimbu Airport;-6.02416666667, 144.970277778
GXH;;Gannan Xiahe Airport;34.81055556, 102.64472222
;;Gawler Aerodrome;-34.6, 138.719
;;Highgate (South) Aerodrome;42.4736, -81.8219
CIW;TVSC;Canouan Airport;12.6991666667, -61.3425
GGW;KGGW;Glasgow Airport (U.S.);48.2125, -106.615
HKK;NZHK;Hokitika Airport;-42.7136111111, 170.985277778
;;Cape Sabine DEW Line Station;69.0244, -163.857
HAR;KCXY;Capital City Airport (Pennsylvania);40.2172, -76.8514
;;Garnett Municipal Airport;38.2772222222, -95.2152777778
;NWWX;Canala Airport;-21.52027778, 165.97194444
;;Cimarron Municipal Airport;37.8305555556, -100.350277778
;;Fulton-Itawamba County Airport;34.3519, -88.3772
;PAGB;Galbraith Lake Airport;68.4797, -149.49
;;Cape Blanco State Airport;42.8578861111, -124.517608333
GWW;KGWW;Wayne Executive Jetport;35.4605555556, -77.965
;;Georgetown Airport (California);38.9211, -120.865
GOL;;Gold Beach Municipal Airport;42.4152777778, -124.425
;;Candlelight Farms Airport;41.5692, -73.4619
GQQ;KGQQ;Galion Municipal Airport;40.7533, -82.7239
;;Christmas Valley Airport;43.2366666667, -120.666111111
;;Hobby Field;43.9307666667, -123.007277778
;LBMG;Gabrovnitsa Air Base;43.5441666667, 23.2725
GOP;KGOP;Gatesville Municipal Airport;31.4213888889, -97.7969444444
;NZGT;Glentanner Aerodrome;-43.9066666667, 170.128333333
YAI;SCCH;General Bernardo O'Higgins Airport;-36.5825, -72.0313888889
;;Gardner Farm Airport;33.8, -101.033888889
LUK;KLUK;Cincinnati Municipal Lunken Airport;39.1033333333, -84.4186111111
GVQ;KGVQ;Genesee County Airport;43.0316666667, -78.1697222222
;RJCJ;Chitose Air Base;42.7944444444, 141.666388889
CCL;YCCA;Chinchilla Airport;-26.7694444444, 150.616666667
HHH;KHXD;Hilton Head Airport;32.2244444444, -80.6975
;;Gila River Memorial Airport;33.2434, -111.916
PNP;AYGR;Girua Airport;-8.80444444444, 148.308888889
;;Glendon Airport;54.2708, -111.067
GAB;KGAB;Gabbs Airport;38.9241666667, -117.958888889
GUP;KGUP;Gallup Municipal Airport;35.5111111111, -108.789444444
;;Ganado Airport;35.7017, -109.517
;;Chinle Municipal Airport;36.1094444444, -109.575555556
YGD;CYGD;Goderich Airport;43.7677777778, -81.7108333333
;;Glaslyn Airport;53.3772, -108.342
TME;SKTM;Gabriel Vargas Santos Airport;6.45111111, -71.75972222
ACN;MMCC;Ciudad Acuña International Airport;29.3338888889, -101.100833333
CIP;FLCP;Chipata Airport;-13.5569444444, 32.5869444444
;;Campo Arenal Aerodrome;-27.0722222222, -66.5861111111
BUN;SKBU;Gerardo Tobar López Airport;3.81972222, -76.98972222
CHB;OPCL;Chilas Airport;35.4269444444, 74.085
YRA;CYRA;Gamètì/Rae Lakes Airport;64.1161111111, -117.309722222
YGQ;CYGQ;Geraldton (Greenstone Regional) Airport;49.7786, -86.9386
ZUM;CZUM;Churchill Falls Airport;53.5625, -64.1058333333
;;Chute-Saint-Philippe Aerodrome;46.6611111111, -75.245
YTE;CYTE;Cape Dorset Airport;64.2302777778, -76.525
;;Hinton-in-the-Hedges Airfield;52.0283333333, -1.21
;;Churchill Water Aerodrome;58.7, -94.05
GMA;FZFK;Gemena Airport;3.23527777778, 19.7711111111
;;Clarenville Airport;48.2747222222, -53.9238888889
;EGNU;Full Sutton Airfield;53.9805555556, -0.864722222222
ZGI;CZGI;Gods River Airport;54.8397222222, -94.0786111111
;;Gahcho Kue Aerodrome;63.4330555556, -109.199722222
;;Caniapiscau Aerodrome;54.8377777778, -69.8927777778
;;Cigar Lake Airport;58.0531, -104.484
;;Camsell Portage Airport;59.61, -109.267
;;Cape Cod Airfield;41.6852777778, -70.40225
GCK;KGCK;Garden City Regional Airport;37.9275, -100.724444444
;;Gods Lake Narrows Water Aerodrome;54.55, -94.4666666667
;;Gods Lake Airport;54.7791666667, -93.7169444444
YGX;CYGX;Gillam Airport;56.3577777778, -94.7108333333
GAM;PAGM;Gambell Airport;63.7667, -171.733
YKU;;Chisasibi Airport;53.8058333333, -78.9169444444
FTG;KFTG;Front Range Airport;39.7852777778, -104.543055556
;;Geneva Municipal Airport;31.0525, -85.8689
FNR;PANR;Funter Bay Seaplane Base;58.2544444444, -134.897777778
IRC;PACR;Circle City Airport;65.8277777778, -144.076111111
GKD;LTFK;Gökçeada Airport;40.20111111, 25.88222222
GHK;LLAZ;Gaza Airstrip;31.3675, 34.29472222
SLU;TLPC;George F. L. Charles Airport;14.0202777778, -60.9930555556
LUL;KLUL;Hesler-Noble Field;31.6730555556, -89.1727777778
;DRRG;Gaya Airport (Niger);11.883, 3.433
;;Galeão Air Force Base;-22.80888889, -43.24361111
CPV;SBKG;Campina Grande Airport;-7.26916667, -35.895
CZN;;Chisana Airport;62.0711111111, -142.048333333
FUL;KFUL;Fullerton Municipal Airport;33.8720138889, -117.979783333
XMR;KXMR;Cape Canaveral Air Force Station Skid Strip;28.4677777778, -80.5669444444
;;Hobbs Army Airfield;32.7661111111, -103.211666667
;KAKH;Gastonia Municipal Airport;35.2027777778, -81.1497222222
;;Canadian Forces Station Ladner;49.0739, -123.007
GKT;KGKT;Gatlinburg–Pigeon Forge Airport;35.8578, -83.5286
EDK;KEQA;Captain Jack Thomas/El Dorado Airport;37.7741666667, -96.8175
;;Chipewyan Lake Airport;56.9525, -113.496
GLT;YGLA;Gladstone Airport;-23.8697222222, 151.222777778
CNY;KCNY;Canyonlands Field;38.755, -109.754722222
SEE;KSEE;Gillespie Field;32.8261, -116.973
QGU;RJNG;Gifu Air Field;35.3938888889, 136.869444444
CHY;AGGC;Choiseul Bay Airport;-6.71194444444, 156.396111111
;;Gedaref Airport;15.3875, 36.3289
TET;FQTT;Chingozi Airport;-16.1080555556, 33.6402777778
GTR;KGTR;Golden Triangle Regional Airport;33.4483333333, -88.5913888889
GYI;HRYG;Gisenyi Airport;-1.68, 29.258334
FTA;NVVF;Futuna Airport;-19.5163888889, 170.231944444
;;Galegu Airport;12.533, 35.067
;;Fulton Airport;36.5258333333, -88.9155555556
HKY;KHKY;Hickory Regional Airport;35.7411111111, -81.3894444444
GIS;NZGS;Gisborne Airport;-38.6633333333, 177.978333333
RIL;KRIL;Garfield County Regional Airport;39.5264, -107.727
GEU;KGEU;Glendale Municipal Airport;33.5269444444, -112.295
;;Goheen Airport;45.8267, -122.577
;KHOC;Highland County Airport;39.1886, -83.5386
;;Chilton County Airport;32.8506, -86.6114
CYB;MWCB;Charles Kirkconnell International Airport;19.6869444444, -79.8827777778
;KGBN;Gila Bend Air Force Auxiliary Field;32.8875, -112.72
GYB;KGYB;Giddings-Lee County Airport;30.1692, -96.98
DLD;ENDI;Geilo Airport, Dagali;60.4166666667, 8.51277777778
;SMGA;Gakaba Airstrip;, 
;;Gillam Water Aerodrome;56.3544444444, -94.6563888889
YGE;CYGE;Golden Airport;51.2992, -116.982
SUN;KSUN;Friedman Memorial Airport;43.5039, -114.296
;;Gardner Municipal Airport (Kansas);38.8069, -94.9561
UVA;KUVA;Garner Field;29.2113888889, -99.7436111111
;;Gang Ranch Airport;51.5517, -122.327
;;Chilhowee Gliderport;35.2264, -84.585
FAQ;AYFR;Frieda River Airport;-4.609, 141.96033333
RCR;KRCR;Fulton County Airport (Indiana);41.0656, -86.1817
;;Geraldton/Hutchison Lake Water Aerodrome;49.7842, -86.9389
;;Glenboro Airport;49.55, -99.3333333333
;;Candle Lake Airpark;53.7683, -105.308
GJR;BIGJ;Gjögur Airport;65.9933083333, -21.3296222222
BWA;VNBW;Gautam Buddha Airport;27.5055555556, 83.4161111111
GLL;ENKL;Gol Airport, Klanten;60.7908333333, 9.05055555556
VDM;SAVV;Gobernador Edgardo Castello Airport;-43.2097777778, -65.2838055556
;HSGO;Gogrial Airport;8.54, 28.1
OSL;ENGM;Gardermoen Air Station;60.1938888889, 11.1005555556
CRD;SAVC;General Enrique Mosconi International Airport;-45.7852777778, -67.4655555556
GGN;DIGA;Gagnoa Airport;7.73888888889, -5.07361111111
;LAGJ;Gjadër Air Base;41.8951666667, 19.5985277778
;RJCR;Rebun Airport;45.455, 141.039166667
;RJTC;Tachikawa Airfield;35.7108333333, 139.403055556
CIX;SPHI;Cap. FAP José A. Quiñones Gonzáles International Airport;-6.78722222222, -79.8280555556
YHK;CYHK;Gjoa Haven Airport;68.6355555556, -95.8502777778
;;Geneina Airport;13.4817, 22.4672
;RJDK;Kamigoto Airport;33.01361111, 129.1925
VNS;VIBN;Lal Bahadur Shastri Airport;25.4522222222, 82.8594444444
KYP;VYKP;Kyaukpyu Airport;19.4263888889, 93.5347222222
NTT;NFTP;Niuatoputapu Airport;-15.9766666667, -173.755
EUA;NFTE;'Eua Airport;-21.3833333333, -174.95
DLH;KDLH;Duluth International Airport;46.8422222222, -92.1936111111
HJJ;ZGCJ;Zhijiang Airport;27.4413888889, 109.699722222
NLT;ZWNL;Nalati Airport;43.43305556, 83.38027778
KJI;ZWKN;Kanas Airport;48.22111111, 86.99805556
THQ;ZLTS;Tianshui Maijishan Airport;34.5583333333, 105.861111111
CJM;VTSE;Chumphon Airport;10.7112, 99.36170556
;;En Nahud Airport;12.667, 28.333
RHI;KRHI;Rhinelander–Oneida County Airport;45.6308333333, -89.4663888889
LUQ;SAOU;Brigadier Mayor César Raúl Ojeda Airport;-33.275, -66.3511111111
ATW;KATW;Outagamie County Regional Airport;44.2580555556, -88.5191666667
PAZ;MMPA;El Tajín National Airport;20.6025, -97.4608333333
SLI;KSLI;Los Alamitos Army Airfield;33.79, -118.051388889
CJC;SCCF;El Loa Airport;-22.48972222, -68.90361111
;SWNV;Aeródromo Nacional de Aviação;-16.6280555556, -49.3455555556
REL;SAVT;Almirante Marcos A. Zar Airport;-43.2097777778, -65.2838055556
HRT;EGXU;RAF Linton-on-Ouse;54.0488888889, -1.25277777778
ACK;KACK;Nantucket Memorial Airport;41.2528888889, -70.059
VPS;KVPS;Northwest Florida Regional Airport;30.4833333333, -86.5252777778
;;Trenton-Robbinsville Airport;40.2139, -74.6018
KSJ;LGKS;Kasos Island Public Airport;35.4213583333, 26.9100472222
LDB;SBLO;Londrina Airport;-23.3302777778, -51.1366666667
;CZBA;Burlington Air Park;43.4417, -79.8503
;HSBR;Bor Airport (South Sudan);6.196278, 31.601393
;HSAK;Akobo Airport;7.83333333333, 33
BPS;SBPS;Porto Seguro Airport;-16.4380555556, -39.0777777778
FEN;SBFN;Fernando de Noronha Airport;-3.85472222222, -32.4283333333
THE;SBTE;Teresina Airport;-5.06055555556, -42.8244444444
SJK;SBSJ;São José dos Campos Airport;-23.2288888889, -45.8711111111
ATM;SBHT;Altamira Airport;-3.25083333, -52.25222222
CAB;FNCA;Cabinda Airport;-5.59711111111, 12.1880833333
SVP;FNKU;Kuito Airport;-12.4048611111, 16.9473611111
LUO;FNUE;Luena Airport;-11.7682222222, 19.8974166667
PIN;SWPI;Parintins Airport;-2.66944444444, -56.7711111111
UBA;SBUR;Uberaba Airport;-19.7647222222, -47.9661111111
MSZ;FNMO;Namibe Airport;-7.25902777778, 12.8625833333
SXV;VOSM;Salem Airport (India);11.78194444, 78.06444444
;VOVR;Vellore Airport;12.9086111111, 79.0666666667
PNY;VOPC;Puducherry Airport;11.9658333333, 79.8127777778
YAN;FZIR;Yangambi Airport;0.8, 24.45
LGP;RPLP;Legazpi Airport;13.1569444444, 123.746111111
CGY;RPML;Lumbia Airport;8.41555555556, 124.611111111
;VGTJ;Tejgaon Airport;23.7786111111, 90.3825
ENY;ZLYA;Yan'an Ershilipu Airport;36.6366666667, 109.553333333
;;Troll Airfield;-71.9572222222, 2.46666666667
;ENKJ;Kjeller Airport;59.9694444444, 11.0388888889
FMH;KFMH;Otis Air National Guard Base;41.6586111111, -70.5213888889
SHY;HTSY;Shinyanga Airport;-3.61, 33.5
IBA;DNIB;Ibadan Airport;7.36222222222, 3.97833333333
BKZ;HTBU;Bukoba Airport;-1.33222222222, 31.8211111111
GOT;ESGB;Torslanda Airport;57.7091666667, 11.7872222222
TKQ;HTKA;Kigoma Airport;-4.885, 29.6702777778
SQL;KSQL;San Carlos Airport;37.5119444444, -122.249444444
;NZPG;Pegasus Field;-77.9633333333, 166.524444444
TSS;;East 34th Street Heliport;40.7425, -73.9719444444
BRO;KBRO;Brownsville/South Padre Island International Airport;25.9069444444, -97.4258333333
;EGCK;Caernarfon Airport;53.1016666667, -4.3375
;;Gamvik Airport;71.07944444, 28.22555556
ABN;SMBN;Albina Airstrip;5.51666666667, -54.05
;ENHT;Hattfjelldal Airport;65.595, 13.99
;ENEN;Engeløy Airport, Grådussan;67.96722222, 14.9925
ZBR;OIZC;Konarak Airport;25.4433333333, 60.3819444444
RAS;OIGG;Rasht Airport;37.3253138889, 49.6058166667
;FXMU;Mejametalana Airport;-29.30388889, 27.50333333
IIL;OICI;Ilam Airport;33.5866055556, 46.4048416667
LFM;OISR;Lamerd Airport;27.3727444444, 53.1887944444
KHD;OICK;Khorramabad Airport;33.4353777778, 48.2828888889
RNA;AGAR;Ulawa Airport;-9.85472222222, 161.979166667
SCZ;AGGL;Santa Cruz/Graciosa Bay/Luova Airport;-10.7197222222, 165.797777778
YES;OISY;Yasuj Airport;30.7005555556, 51.545
LRR;OISL;Larestan International Airport;27.6730555556, 54.3813888889
HDM;OIHH;Hamadan Airport;34.8691666667, 48.5525
LVP;OIBV;Lavan Airport;26.8102777778, 53.3561111111
JYR;OIKJ;Jiroft Airport;28.7269444444, 57.6702777778
AFZ;OIMS;Sabzevar Airport;36.1680833333, 57.5951833333
KHY;OITK;Khoy Airport;38.4274527778, 44.973575
RJN;OIKR;Rafsanjan Airport;30.297715, 56.0511388889
FRE;AGGF;Fera Airport;-8.10722222222, 159.5775
FAZ;OISF;Fasa Airport;28.8916666667, 53.7233333333
CQD;OIFS;Shahrekord Airport;32.2972222222, 50.8422222222
NSH;OINN;Noshahr Airport;36.6633333333, 51.4647222222
NNB;AGGT;Santa Ana Airport (Solomon Islands);-10.84805556, 162.45416667
RNL;AGGR;Rennell/Tingoa Airport;-11.5583333333, 160.070638889
MNY;AGGO;Mono Airport;-7.41611111111, 155.565277778
KGE;AGKG;Kaghau Airport;-7.33277777778, 157.586944444
IRA;AGGK;Kirakira Airport;-10.4494444444, 161.898333333
MRX;OIAM;Mahshahr Airport;30.5561916667, 49.1518805556
RZS;OPSW;Sawan Airport;26.95944444, 68.87388889
RBV;AGRM;Ramata Airport;-8.16805555556, 157.6425
TCX;OIMT;Tabas Airport;33.6675, 56.8925
;OIIP;Payam International Airport;35.7761111111, 50.8266666667
;;Omidiyeh Air Base;30.8352777778, 49.535
GTF;KGTF;Great Falls International Airport;47.4827777778, -111.370555556
SVW;PASV;Sparrevohn LRRS Airport;61.0972, -155.575
AZO;KAZO;Kalamazoo/Battle Creek International Airport;42.235, -85.5519444444
IXM;VOMD;Madurai Airport;9.83361111111, 78.0894444444
;;Baruunturuun Airport;49.65833333, 94.39916667
;ZMTT;Tavan Tolgoi Airport;, 
SAK;BIKR;Sauðárkrókur Airport;65.7316666667, -19.5727777778
VOD;LKVO;Vodochody Airport;50.2166666667, 14.3955555556
YKM;KYKM;Yakima Air Terminal;46.5681, -120.544
UHE;LKKU;Kunovice Airport;49.0294444444, 17.4397222222
;EPLU;Lubin-Obora Airport;51.4227777778, 16.1961111111
HMJ;UKLH;Khmelnytskyi Airport;49.36, 26.9333333333
KEH;;Kenmore Air Harbor;47.7547, -122.259
PBR;MGPB;Puerto Barrios Airport;15.7308333333, -88.5838888889
RES;SARE;Resistencia International Airport;-27.4497222222, -59.0561111111
;UAFL;Tamchy Airport;42.5883333333, 76.7133333333
FTI;NSFQ;Fitiuta Airport;-14.2161111111, -169.423611111
NEV;TKPN;Vance W. Amory International Airport;17.2055555556, -62.59
DAV;MPDA;Enrique Malek International Airport;8.39111111111, -82.435
SRH;FTTA;Sarh Airport;9.14611111111, 18.3758333333
AEH;FTTC;Abéché Airport;13.8469444444, 20.8441666667
ZND;DRZR;Zinder Airport;13.7788888889, 8.98388888889
RBE;VDRK;Ratanakiri Airport;13.7319444444, 106.983611111
PAC;MPMG;Albrook "Marcos A. Gelabert" International Airport;8.97333333333, -79.5555555556
SNU;MUSC;Abel Santamaría Airport;22.4922222222, -79.9436111111
PMS;OSPR;Palmyra Airport;34.5575, 38.3169444444
TNO;MRTM;Tamarindo Airport;10.315617, -85.8132
JFR;BGPT;Paamiut Airport;62.0147222222, -49.6708333333
JSU;BGMQ;Maniitsoq Airport;65.4125, -52.9394444444
ELS;FAEL;East London Airport;-33.035, 27.8213888889
YYB;CYYB;North Bay/Jack Garland Airport;46.3639, -79.4242
MIU;DNMA;Maiduguri International Airport;11.8552777778, 13.0808333333
ENU;DNEN;Akanu Ibiam International Airport;6.47416666667, 7.56194444444
END;KEND;Vance Air Force Base;36.3394444444, -97.9172222222
PSC;KPSC;Tri-Cities Airport (Washington);46.2647, -119.119
SUU;KSUU;Travis Air Force Base;38.2627777778, -121.9275
ZRE;LYZR;Zrenjanin Airport;45.3397555556, 20.4540777778
DUE;FNDU;Dundo Airport;-7.40063888889, 20.8185277778
YRB;CYRB;Resolute Bay Airport;74.7169444444, -94.9694444444
AFA;SAMR;San Rafael Airport (Argentina);-34.58805556, -68.40361111
;DRRA;Tessaoua Airport;13.767, 8.017
AGV;SVAC;Oswaldo Guevara Mujica Airport;9.55333333, -69.2375
;DRRL;Tillabery Airport;14.2, 1.467
THZ;DRRT;Tahoua Airport;14.8775, 5.26916666667
PJM;MRPJ;Puerto Jiménez Airport;8.53333333333, -83.3
;EERI;Ridali Airfield;57.9427777778, 26.9519444444
SPY;DISP;San Pédro Airport;4.74671944444, -6.66081944444
;;Sembawang Air Base;1.42527777778, 103.812777778
PMZ;MRPM;Palmar Sur Airport;8.95111111111, -83.4686111111
;HSRJ;Raga Airport;8.465, 25.68
JQA;BGUQ;Qaarsut Airport;70.7341666667, -52.6961111111
;HSYL;Yirol Airport;6.56, 30.51
;HSTO;Tonj Airport;7.725, 27.98
MZO;MUMZ;Sierra Maestra Airport;20.2888888889, -77.0866666667
IXA;VEAT;Agartala Airport;23.89, 91.2422222222
;MDMC;Osvaldo Virgil Airport;19.8663888889, -71.6436111111
RET;ENRS;Røst Airport;67.5277777778, 12.1033333333
NTB;ENNO;Notodden Airport, Tuven;59.5655555556, 9.21222222222
RRS;ENRO;Røros Airport;62.5784111111, 11.3423472222
JKL;LGKY;Kalymnos Island National Airport;36.9633333333, 26.9405555556
YBP;ZUYB;Yibin Caiba Airport;28.8002777778, 104.544444444
CHM;SPEO;Tnte. FAP Jaime Montreuil Morales Airport;-9.14972222222, -78.5238888889
APO;SKLC;Antonio Roldán Betancourt Airport;7.81117, -76.71341
JAL;MMJA;El Lencero Airport;19.475, -96.7975
PSS;SARP;Libertador General José de San Martín Airport;-27.3858333333, -55.9705555556
PXM;MMPS;Puerto Escondido International Airport;15.8766666667, -97.0888888889
;HSKJ;Kago Kaju Airport;3.917, 31.667
OSY;ENNM;Namsos Airport, Høknesøra;64.4666666667, 11.6
KZI;LGKZ;Kozani National Airport;40.2861111111, 21.8408333333
NJF;ORNI;Al Najaf International Airport;31.9898527778, 44.4043166667
GGT;MYEF;Exuma International Airport;23.5633333333, -75.8730555556
SOQ;WASS;Dominique Edward Osok Airport;-0.894166666667, 131.288888889
CYW;MMCY;Captain Rogelio Castillo National Airport;20.5458333333, -100.886388889
LGQ;SENL;Lago Agrio Airport;0.0925, -76.86944444
SYQ;MRPV;Tobías Bolaños International Airport;9.95722222222, -84.1394444444
ALD;SPAR;Alerta Airport;-11.6833333333, -69.3333333333
